,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
104,0.5675496688741721,10,713,663,481,646,709,476,575,629,713,617,665,615
44,0.4951986754966887,7,586,477,430,450,583,415,508,578,586,465,535,495
124,0.49503311258278143,11,608,325,402,326,606,362,452,509,598,477,585,526
64,0.477317880794702,7,595,164,327,208,590,314,343,375,542,413,553,500
113,0.4423841059602649,9,554,111,266,140,537,221,246,198,319,382,498,438
48,0.4392384105960265,14,544,520,379,486,531,351,434,486,544,416,493,423
97,0.43857615894039736,7,526,343,298,320,517,249,296,302,484,399,470,395
132,0.4288079470198676,12,538,498,337,482,525,337,412,474,533,408,474,413
22,0.42764900662251654,17,557,139,255,147,543,258,274,268,524,382,442,435
128,0.42682119205298014,14,508,488,335,466,502,319,412,466,508,387,455,399
189,0.42019867549668877,13,501,132,203,143,487,173,172,149,285,331,437,376
127,0.4162251655629139,5,498,435,334,415,484,381,430,491,498,397,425,391
51,0.4160596026490066,10,489,336,279,292,465,237,352,393,489,377,398,371
38,0.40711920529801326,15,463,461,273,452,452,337,390,432,462,368,411,357
92,0.40447019867549666,17,487,383,278,357,466,263,336,372,479,350,400,348
134,0.3922185430463576,13,469,317,289,258,438,239,305,316,444,355,370,328
5,0.3837748344370861,18,469,397,299,354,459,284,348,400,469,367,364,348
23,0.38145695364238413,14,455,450,293,429,430,347,414,451,455,369,369,342
246,0.37880794701986753,5,451,314,305,244,420,243,314,344,451,326,372,338
116,0.37715231788079473,10,440,95,235,94,417,178,158,188,333,337,369,323
26,0.37566225165562916,2,487,169,222,160,455,202,226,207,292,320,424,365
60,0.37251655629139074,8,450,85,172,96,426,178,162,111,222,261,379,336
184,0.3710264900662252,7,446,379,297,352,420,254,315,322,438,354,372,330
167,0.36870860927152316,8,446,442,306,441,415,346,409,444,447,339,354,316
669,0.36804635761589405,18,436,417,328,406,398,306,385,434,437,329,352,334
171,0.36324503311258277,10,416,288,171,239,398,232,254,266,353,312,333,317
273,0.3610927152317881,12,426,142,218,140,411,153,168,171,307,283,316,281
244,0.35943708609271524,6,437,330,285,304,397,273,334,380,436,308,303,312
217,0.34735099337748343,7,359,181,192,187,343,186,205,236,309,274,279,271
40,0.3438741721854305,9,412,265,238,231,382,222,260,280,395,268,300,265
209,0.3350993377483444,8,404,254,266,228,374,222,259,250,338,277,296,286
62,0.3304635761589404,7,390,100,168,104,361,116,108,98,141,283,295,284
151,0.3302980132450331,14,384,254,216,245,339,184,210,242,284,268,277,231
68,0.3185430463576159,11,403,352,209,334,346,224,261,268,381,262,256,238
714,0.30132450331125826,9,374,169,215,180,318,181,203,204,297,247,288,242
743,0.2980132450331126,15,358,296,243,242,297,185,246,276,365,227,215,219
218,0.2978476821192053,9,334,66,128,70,289,99,94,76,107,167,161,179
84,0.2955298013245033,16,325,232,183,214,276,126,160,181,227,199,189,208
259,0.29519867549668877,8,350,360,238,351,275,248,314,352,363,219,242,214
381,0.2899006622516556,8,343,109,162,100,285,144,158,145,250,208,198,215
15,0.28658940397350996,14,331,158,204,134,284,162,165,152,200,222,271,212
160,0.28642384105960267,7,333,90,77,74,297,115,121,55,97,204,234,209
733,0.2860927152317881,7,322,120,162,102,245,113,122,109,166,169,219,151
0,0.2855960264900662,7,328,290,237,249,290,238,300,327,359,228,266,224
9,0.28443708609271523,6,319,225,182,177,268,181,222,258,321,230,226,191
662,0.28410596026490065,14,328,227,218,194,285,159,172,185,226,228,257,217
277,0.28394039735099336,14,331,163,153,146,294,127,116,103,183,197,250,209
4,0.281953642384106,11,305,181,175,161,264,134,136,133,201,199,242,188
213,0.2809602649006622,13,299,145,159,162,240,142,169,161,247,191,219,181
434,0.2801324503311258,12,297,204,236,195,264,208,273,288,325,218,230,201
420,0.2763245033112583,5,299,303,240,250,289,261,310,335,358,255,280,235
210,0.2758278145695364,10,280,130,133,165,250,161,177,189,255,202,234,176
67,0.27433774834437086,15,281,226,212,224,250,182,224,276,330,200,207,207
78,0.27350993377483446,12,270,218,133,157,251,110,140,157,232,189,219,183
264,0.2731788079470199,10,287,49,77,51,277,73,74,54,87,191,230,186
186,0.2695364238410596,11,263,178,145,200,224,146,173,195,269,203,186,175
711,0.26937086092715234,8,268,132,111,107,249,104,127,102,161,180,188,199
206,0.26473509933774836,8,243,154,160,168,213,159,209,271,299,173,166,137
50,0.26241721854304634,14,242,227,156,203,202,147,196,208,267,139,166,149
547,0.2596026490066225,7,233,177,135,152,188,102,135,150,239,188,152,179
280,0.25629139072847684,10,248,186,160,196,213,142,185,223,296,178,181,179
27,0.25596026490066226,10,256,58,103,62,226,129,129,70,119,170,217,161
168,0.2548013245033113,12,230,78,121,74,198,117,107,93,158,166,151,172
58,0.25281456953642384,6,251,46,126,45,263,76,77,50,61,172,233,156
315,0.25198675496688744,9,235,110,163,106,202,116,112,116,165,171,173,155
237,0.2501655629139073,11,246,151,158,142,199,129,134,117,189,174,160,163
376,0.2501655629139073,8,216,71,149,90,188,97,110,114,129,151,134,128
642,0.24751655629139072,12,219,32,100,31,192,66,42,30,45,138,224,138
19,0.24685430463576158,9,211,145,90,93,173,79,90,83,72,153,128,140
283,0.24387417218543048,15,195,39,110,39,167,71,52,51,73,126,104,131
13,0.24387417218543048,4,198,204,137,168,170,120,146,169,154,174,75,146
123,0.2402317880794702,7,184,89,100,85,152,110,103,90,115,123,123,105
96,0.2402317880794702,7,178,78,148,81,173,98,97,116,160,144,123,135
317,0.2402317880794702,11,202,218,171,202,189,166,185,193,279,177,183,166
643,0.23973509933774834,9,169,46,87,56,160,91,95,87,141,148,169,144
352,0.23741721854304637,5,204,77,112,80,197,102,99,66,106,162,131,149
177,0.23741721854304637,14,171,41,128,60,155,108,106,106,142,144,116,134
587,0.2369205298013245,17,148,17,72,21,150,35,31,22,33,106,138,134
164,0.23576158940397351,9,180,187,116,185,203,105,132,120,122,143,176,147
432,0.23526490066225167,17,186,48,69,45,209,64,58,40,59,146,174,135
199,0.2349337748344371,6,179,171,160,135,179,131,154,191,214,174,154,156
156,0.2346026490066225,7,175,28,83,27,137,67,56,46,92,100,111,107
515,0.2337748344370861,8,177,175,155,188,153,126,131,127,149,160,160,139
148,0.23178807947019867,11,155,71,75,60,195,58,64,58,75,131,143,143
788,0.22996688741721855,11,183,121,110,118,199,113,129,97,134,171,175,158
105,0.22880794701986754,16,164,110,163,110,181,106,175,214,232,155,187,155
538,0.22880794701986754,16,141,89,78,78,141,74,69,66,106,123,59,94
155,0.22798013245033114,3,137,55,64,56,185,77,72,50,63,141,121,107
499,0.227317880794702,10,167,109,169,94,163,102,102,105,175,146,159,140
290,0.22698675496688742,10,141,88,114,83,162,122,132,104,151,148,195,135
512,0.22632450331125828,12,160,37,84,38,175,49,43,39,46,91,151,106
611,0.22632450331125828,6,150,276,197,272,177,187,253,274,285,162,166,131
221,0.22549668874172185,5,140,28,62,28,143,50,40,38,66,121,64,122
145,0.22450331125827813,7,142,26,81,29,112,53,34,38,34,72,133,94
437,0.2240066225165563,11,133,46,96,48,127,64,60,53,73,120,126,112
7,0.223841059602649,6,149,196,161,222,126,132,168,217,241,148,111,105
33,0.22367549668874173,10,142,75,91,74,135,71,75,69,95,103,102,123
385,0.222682119205298,15,117,34,94,29,121,51,38,35,33,89,150,134
755,0.22201986754966888,9,111,99,119,101,113,81,77,77,82,104,121,107
195,0.22185430463576158,12,129,84,69,104,197,95,108,66,101,166,197,143
766,0.2208609271523179,11,172,119,155,119,210,154,180,150,265,184,210,187
305,0.22036423841059602,9,165,71,117,68,168,90,77,76,98,134,163,133
41,0.22019867549668873,4,139,133,121,120,117,110,134,154,197,132,116,121
531,0.22003311258278146,10,153,170,145,146,139,109,107,106,170,136,109,131
183,0.2195364238410596,10,99,46,89,46,104,51,54,62,107,124,47,113
321,0.21771523178807947,3,155,242,173,233,183,159,214,249,260,154,172,147
3,0.21771523178807947,9,174,156,123,142,168,118,129,116,201,150,196,144
741,0.2173841059602649,6,121,99,98,88,115,111,72,81,111,119,78,99
541,0.2173841059602649,9,144,65,86,63,154,78,68,56,70,125,156,128
528,0.21688741721854304,15,123,78,78,92,126,79,72,59,88,105,163,106
214,0.21473509933774834,9,105,47,74,49,120,72,73,42,70,103,166,127
243,0.21009933774834438,7,125,105,98,91,116,85,93,73,90,97,138,95
1158,0.20910596026490066,14,110,169,133,161,128,125,171,169,226,126,96,121
174,0.20877483443708608,9,125,129,132,143,162,140,166,189,256,140,162,145
336,0.20844370860927153,9,103,69,104,109,89,101,134,142,200,117,104,122
86,0.2077814569536424,5,107,24,38,22,139,36,29,20,25,73,107,97
1228,0.2076158940397351,17,97,159,157,173,88,110,119,133,214,108,104,115
39,0.20711920529801325,12,99,141,106,122,92,101,118,128,133,96,122,81
406,0.2052980132450331,11,135,140,88,127,126,126,127,95,140,123,88,107
486,0.2052980132450331,14,111,109,118,105,131,97,125,140,217,116,97,113
790,0.20480132450331126,4,120,32,97,29,112,71,47,32,49,96,106,92
603,0.20413907284768212,8,94,28,59,26,90,48,41,28,33,64,95,94
382,0.20413907284768212,8,108,41,82,47,111,49,45,53,55,117,122,119
1106,0.203476821192053,6,114,32,113,29,138,66,72,46,51,104,126,119
1018,0.203476821192053,16,84,13,57,13,87,38,25,22,27,74,133,92
994,0.203476821192053,15,90,175,109,139,96,95,120,116,112,108,114,84
85,0.20231788079470198,10,105,183,87,157,96,115,146,155,185,95,79,91
586,0.20231788079470198,12,74,18,55,29,98,30,24,23,21,70,73,87
350,0.20198675496688742,6,110,97,142,113,113,93,103,90,115,128,137,100
175,0.19983443708609272,11,76,80,106,90,79,82,110,96,96,100,48,74
335,0.19950331125827814,5,90,62,85,69,107,69,65,51,57,107,96,89
176,0.19850993377483445,13,84,62,92,61,82,66,63,67,86,73,95,80
600,0.19751655629139073,17,99,186,115,175,124,109,151,177,161,97,114,89
559,0.19619205298013245,8,97,148,152,144,147,129,176,218,226,139,138,142
514,0.19519867549668873,9,76,14,44,9,76,26,21,14,18,50,84,72
529,0.19486754966887418,8,89,165,130,169,81,85,141,174,152,100,102,81
1466,0.1947019867549669,13,77,136,126,154,103,103,132,159,166,109,59,110
424,0.1925496688741722,8,67,14,50,14,65,22,19,13,19,58,55,77
775,0.1925496688741722,11,90,12,36,10,117,38,23,16,29,69,93,81
748,0.1923841059602649,11,86,39,65,37,96,55,57,48,74,90,103,98
20,0.19172185430463576,8,84,39,71,36,77,50,42,47,43,73,72,85
737,0.19172185430463576,8,62,18,43,23,67,29,22,14,22,43,92,60
153,0.1913907284768212,12,120,122,104,104,145,113,115,114,135,122,173,124
505,0.19072847682119207,11,75,187,100,197,87,121,154,181,206,79,80,90
738,0.1900662251655629,9,65,15,29,17,90,31,23,20,26,56,70,60
147,0.1892384105960265,13,80,96,135,90,71,76,98,121,108,87,68,87
242,0.18824503311258278,5,58,144,90,152,60,100,112,120,89,83,91,92
316,0.1880794701986755,12,66,42,101,48,64,74,54,46,59,58,97,77
117,0.1879139072847682,9,58,42,40,33,102,40,42,26,26,99,122,94
139,0.1869205298013245,10,64,87,91,90,56,67,80,70,45,74,36,80
509,0.18675496688741722,10,67,38,99,43,71,78,67,51,65,87,112,90
57,0.18658940397350993,15,48,52,116,69,44,50,56,66,53,69,50,85
205,0.18658940397350993,3,49,50,46,46,54,47,46,27,31,53,56,83
646,0.18642384105960264,11,77,54,72,60,88,63,55,44,53,96,88,97
567,0.18609271523178808,8,61,54,41,41,65,51,55,29,24,76,103,80
390,0.18559602649006623,10,78,90,64,100,69,84,85,76,107,99,104,80
537,0.18543046357615894,9,59,17,96,21,69,32,32,21,21,76,57,74
203,0.18526490066225165,7,58,95,101,82,61,91,84,87,98,61,49,88
797,0.18509933774834436,13,74,147,123,133,82,78,131,155,133,100,129,68
661,0.1847682119205298,6,80,180,139,180,117,133,166,196,207,117,132,116
605,0.1847682119205298,10,58,43,35,35,106,42,33,23,35,84,116,72
524,0.18427152317880793,13,84,93,104,87,102,93,102,92,107,100,102,97
1109,0.18410596026490067,7,69,152,101,166,58,118,130,159,148,71,57,57
133,0.1837748344370861,10,67,15,22,15,121,43,40,18,17,69,116,77
126,0.1837748344370861,12,70,18,41,21,120,44,34,16,23,84,80,81
89,0.18195364238410597,16,79,67,87,65,84,54,52,46,62,88,99,91
633,0.18195364238410597,8,60,48,98,58,101,98,107,131,162,92,67,95
343,0.18162251655629139,8,53,42,85,48,45,58,59,36,41,66,40,60
1298,0.18129139072847683,10,47,22,83,31,45,46,36,39,30,75,44,71
896,0.1806291390728477,9,51,36,76,45,43,46,51,46,57,44,33,32
891,0.1802980132450331,11,78,57,63,48,67,68,58,59,59,91,73,69
1115,0.17996688741721853,13,61,122,93,168,54,75,108,119,89,68,29,68
534,0.17980132450331127,8,58,62,67,52,59,56,51,48,57,66,87,64
792,0.17913907284768213,10,45,26,56,39,42,44,34,27,32,58,46,70
322,0.1783112582781457,12,54,32,91,39,50,57,40,40,47,72,33,50
895,0.1781456953642384,16,63,53,58,47,95,59,56,36,46,109,118,83
1075,0.17781456953642383,11,38,7,42,7,65,18,11,7,10,39,114,55
43,0.17748344370860927,17,84,126,116,153,80,124,139,174,191,90,94,85
1005,0.17731788079470198,12,63,30,58,32,60,43,46,30,40,73,90,79
211,0.17649006622516555,7,55,30,48,28,65,47,36,27,42,61,81,68
263,0.17649006622516555,9,78,61,78,55,78,61,54,48,65,84,85,83
59,0.17566225165562913,11,46,99,67,98,42,66,72,66,67,63,57,62
10,0.17549668874172186,4,60,103,54,95,56,68,73,60,86,86,53,69
150,0.17533112582781457,8,41,45,60,50,62,42,49,40,47,88,70,81
719,0.175,8,70,140,104,131,106,98,125,130,145,110,116,101
90,0.1741721854304636,13,43,88,71,78,47,51,54,45,46,90,40,91
629,0.173841059602649,9,74,205,145,199,118,153,192,211,211,118,128,115
770,0.17367549668874172,11,44,103,80,136,82,75,120,164,190,66,78,64
396,0.17317880794701987,12,45,52,35,53,49,44,60,28,31,99,84,96
428,0.17317880794701987,10,59,72,72,68,80,60,67,68,60,62,81,84
558,0.17301324503311258,6,37,7,23,7,48,10,8,8,11,32,36,48
338,0.17268211920529802,3,75,214,146,217,120,135,188,203,220,123,113,94
207,0.17135761589403972,6,59,60,61,55,58,74,62,41,47,91,51,87
664,0.17119205298013246,8,55,37,83,37,54,73,62,40,46,65,107,73
1256,0.17102649006622517,12,68,74,67,62,63,61,65,54,57,96,50,83
647,0.17069536423841059,11,33,7,16,8,91,16,12,8,9,46,64,54
326,0.16903973509933776,5,41,34,82,32,42,59,43,37,35,46,28,42
533,0.16771523178807948,12,56,37,54,36,55,49,37,36,44,65,49,56
713,0.1673841059602649,10,39,44,52,32,36,36,36,23,26,38,35,77
45,0.1673841059602649,6,45,45,52,52,51,60,68,49,50,83,64,78
758,0.1672185430463576,13,47,30,87,34,52,49,39,33,38,81,71,54
386,0.1672185430463576,6,29,54,32,49,35,55,54,22,28,35,27,39
202,0.16672185430463576,9,45,13,27,16,69,25,29,17,24,63,52,61
676,0.16655629139072847,11,34,15,43,14,32,13,9,13,9,46,50,55
438,0.16639072847682118,6,40,101,80,111,50,43,44,40,65,51,56,57
546,0.16572847682119204,7,66,125,117,116,70,109,145,174,187,86,113,83
119,0.16572847682119204,14,45,32,40,34,63,46,32,25,29,70,84,70
194,0.1650662251655629,7,39,105,104,111,34,80,82,95,73,46,30,39
251,0.16490066225165562,5,39,25,55,27,40,28,21,19,27,54,59,36
331,0.16490066225165562,8,43,31,52,28,39,44,34,31,39,39,33,40
831,0.16456953642384106,8,71,168,98,154,74,110,127,146,138,95,84,76
565,0.16390728476821192,13,49,50,76,50,73,53,56,69,56,73,65,82
619,0.16390728476821192,11,34,21,45,20,50,29,19,21,25,55,78,58
1528,0.16374172185430463,10,62,33,67,31,68,65,53,32,31,82,77,82
1200,0.16374172185430463,11,54,55,67,59,55,73,80,51,63,77,85,68
120,0.16357615894039734,10,28,46,42,52,52,47,46,38,24,83,52,52
729,0.1632450331125828,10,41,106,49,80,50,47,68,37,43,99,105,82
166,0.16274834437086091,13,38,25,42,25,39,43,34,20,21,49,31,34
392,0.16258278145695365,7,64,46,66,45,73,68,52,51,56,69,71,81
504,0.16225165562913907,9,46,15,50,16,52,42,32,26,22,57,66,61
275,0.16192052980132451,14,45,35,75,40,60,49,53,63,49,73,71,69
110,0.16142384105960264,8,47,52,64,61,37,59,61,50,72,59,28,32
433,0.1609271523178808,5,39,32,64,47,32,39,39,47,39,50,35,47
767,0.1605960264900662,9,32,15,38,14,44,23,18,12,17,49,112,60
198,0.16009933774834437,7,43,100,68,95,43,81,81,53,32,68,30,62
470,0.15993377483443708,16,36,31,59,36,46,49,47,42,38,60,57,59
125,0.15794701986754967,6,23,15,21,14,46,23,20,13,14,58,42,50
814,0.15695364238410597,14,42,53,46,56,41,48,48,45,38,60,34,61
808,0.15695364238410597,13,34,9,25,9,50,17,15,11,11,25,35,35
75,0.1564569536423841,9,37,14,56,16,33,27,25,18,19,38,17,43
454,0.1564569536423841,8,62,31,64,32,67,58,45,35,44,70,76,68
740,0.1564569536423841,5,49,73,88,82,47,66,65,57,71,69,66,59
609,0.15612582781456955,13,43,25,57,44,45,62,45,44,52,65,40,67
255,0.15562913907284767,7,23,46,75,56,24,45,40,47,48,47,21,63
435,0.15529801324503312,7,60,170,85,158,64,89,95,130,116,85,102,73
236,0.15529801324503312,11,40,161,99,171,63,110,149,182,183,75,92,60
635,0.15496688741721854,8,36,16,39,14,33,28,19,17,22,36,36,54
231,0.15480132450331127,14,60,23,53,29,60,45,32,28,42,66,94,56
597,0.15397350993377484,8,40,91,87,124,55,81,113,132,140,71,98,70
47,0.15364238410596026,5,53,188,102,187,72,122,161,190,191,84,62,73
383,0.15364238410596026,4,48,46,64,46,49,65,54,66,81,69,77,67
141,0.15347682119205297,6,37,16,66,18,34,43,31,25,32,57,20,38
644,0.15347682119205297,4,36,27,32,24,40,35,30,23,30,65,81,65
756,0.1533112582781457,12,31,36,81,47,36,70,66,71,56,34,32,32
555,0.15314569536423842,8,33,16,18,15,48,29,16,11,19,38,81,59
982,0.15281456953642383,5,49,93,96,113,39,82,83,99,77,53,35,57
909,0.15132450331125827,5,32,20,37,24,53,32,32,19,21,48,38,65
1061,0.15132450331125827,7,30,83,55,86,32,55,44,65,54,49,30,51
1241,0.151158940397351,16,33,81,76,115,36,73,88,89,59,59,48,42
200,0.1509933774834437,17,20,6,27,7,21,13,12,6,5,40,24,47
521,0.15049668874172187,10,27,21,41,22,47,25,26,14,17,54,55,54
272,0.15033112582781458,13,42,30,69,32,37,41,31,43,45,27,30,39
1712,0.15033112582781458,11,60,61,60,62,55,59,55,50,67,68,50,54
371,0.15016556291390729,8,41,13,62,19,41,28,24,18,20,37,47,48
1253,0.1498344370860927,16,52,153,94,154,92,71,94,129,138,81,105,72
929,0.14933774834437086,7,44,14,23,14,51,24,20,14,15,32,30,56
864,0.148841059602649,12,21,17,25,20,30,26,25,10,12,21,22,27
216,0.14850993377483443,10,26,35,63,54,26,49,47,63,54,51,43,42
1058,0.14817880794701987,10,25,8,20,11,33,24,11,10,11,37,70,38
843,0.14701986754966886,14,22,30,44,27,31,29,25,19,35,61,53,47
1118,0.1466887417218543,9,29,36,36,40,31,37,32,23,29,46,24,51
1210,0.1466887417218543,12,37,37,51,37,31,40,40,38,23,49,26,36
431,0.14652317880794702,8,34,60,46,69,32,53,67,52,38,50,29,40
945,0.14652317880794702,12,30,21,63,24,51,54,31,26,26,58,70,68
256,0.14635761589403973,5,45,92,66,83,44,56,73,87,79,57,45,59
374,0.14635761589403973,13,34,50,65,62,29,35,44,39,37,53,24,40
702,0.14635761589403973,11,25,18,50,17,30,32,22,15,20,30,59,50
905,0.14602649006622517,11,39,58,71,63,35,55,62,65,47,49,32,47
14,0.14602649006622517,10,54,53,49,55,50,73,87,66,79,58,54,55
535,0.14602649006622517,7,40,174,101,172,41,130,160,169,178,66,46,51
1014,0.1447019867549669,16,28,30,63,48,26,50,46,45,49,54,26,46
732,0.1447019867549669,14,52,36,80,35,55,44,50,35,46,48,93,48
1150,0.14437086092715232,7,41,65,77,82,44,52,60,59,47,62,83,47
74,0.14387417218543047,9,26,19,47,23,33,29,23,22,19,32,23,31
112,0.14321192052980133,9,26,10,33,10,20,26,16,12,14,20,38,22
608,0.14304635761589404,7,32,35,43,39,32,36,43,37,43,80,40,67
1145,0.14271523178807946,10,33,21,46,25,32,49,39,25,29,42,33,35
319,0.14271523178807946,6,16,9,34,10,31,19,26,12,9,50,47,24
517,0.14271523178807946,8,52,42,49,42,46,56,42,42,56,61,43,45
136,0.1425496688741722,11,40,86,102,81,61,60,71,83,59,84,75,78
614,0.1425496688741722,6,26,12,46,13,20,30,30,15,13,22,14,22
52,0.14155629139072848,8,23,152,49,129,21,74,86,76,69,59,19,28
287,0.1412251655629139,8,29,10,49,10,31,30,11,10,10,27,42,31
1308,0.14105960264900663,19,19,10,38,12,18,25,19,15,14,31,13,41
372,0.14072847682119205,8,51,99,73,92,60,73,79,77,117,66,71,69
840,0.1400662251655629,18,17,4,19,5,20,10,8,5,4,27,65,32
941,0.1390728476821192,12,40,14,38,15,38,21,18,15,17,34,23,40
625,0.13890728476821193,9,20,29,48,35,17,31,28,41,30,38,17,42
1348,0.13890728476821193,10,44,72,65,69,65,56,51,58,54,59,69,64
900,0.13874172185430464,8,20,12,21,12,22,29,22,13,12,55,37,47
690,0.13874172185430464,11,40,38,31,31,36,32,33,19,24,75,57,69
1310,0.13874172185430464,6,19,45,34,45,24,44,35,32,20,35,28,65
417,0.1382450331125828,8,44,55,78,58,52,74,74,68,68,71,68,61
1195,0.13774834437086092,11,46,116,118,117,71,103,134,149,160,90,86,71
718,0.13758278145695363,9,35,161,85,131,55,107,155,169,157,67,64,55
911,0.13675496688741723,8,24,18,23,18,25,25,27,15,14,33,37,50
769,0.13658940397350994,13,15,11,28,14,14,19,16,18,13,14,11,20
146,0.13658940397350994,19,11,29,22,27,28,26,27,15,12,44,28,40
465,0.13642384105960265,9,32,26,48,27,31,26,25,25,20,29,21,32
215,0.1360927152317881,5,23,60,68,79,24,56,73,77,81,63,24,52
519,0.1359271523178808,11,51,59,55,58,53,61,72,57,72,72,47,57
400,0.1357615894039735,14,27,18,30,22,29,27,30,15,20,53,33,57
426,0.13526490066225166,8,10,12,14,8,13,19,19,5,5,25,30,35
138,0.13526490066225166,15,25,13,29,16,24,30,21,17,18,36,19,20
137,0.13427152317880794,10,20,20,29,14,28,23,22,14,14,36,45,27
1042,0.13427152317880794,11,15,28,48,20,12,24,19,21,9,27,9,33
1181,0.1339403973509934,9,34,23,46,23,33,34,31,28,25,46,28,33
188,0.1339403973509934,8,19,26,22,25,32,22,25,17,20,33,64,43
762,0.1336092715231788,8,15,17,21,13,16,21,14,8,11,28,51,28
93,0.13344370860927152,9,20,16,45,22,18,46,20,24,15,42,23,44
1344,0.13294701986754967,10,20,30,44,35,18,34,36,31,17,33,19,22
122,0.13294701986754967,10,23,14,43,18,22,44,28,13,14,20,21,26
678,0.13278145695364238,10,16,15,32,18,18,25,17,16,12,28,24,30
163,0.13278145695364238,10,22,20,31,17,31,24,23,9,15,32,58,39
799,0.13278145695364238,11,49,36,52,30,47,53,52,39,44,45,39,39
83,0.13278145695364238,11,14,12,34,11,14,33,21,12,11,22,12,14
240,0.13228476821192053,4,15,29,29,30,14,33,32,23,26,55,41,39
1120,0.13211920529801324,10,26,30,59,60,28,52,55,69,49,50,49,36
1149,0.1316225165562914,11,18,22,30,30,21,32,20,26,24,31,17,26
860,0.13129139072847681,9,60,34,42,35,58,45,40,34,41,54,54,71
641,0.13112582781456952,7,10,1,13,1,14,20,3,2,2,28,39,18
866,0.13096026490066226,7,38,31,36,27,49,38,34,30,35,54,56,53
349,0.13096026490066226,5,60,62,78,66,57,65,66,62,77,70,65,66
865,0.13062913907284768,7,24,12,39,13,33,21,15,16,21,40,63,58
754,0.13062913907284768,11,20,12,28,14,21,36,23,14,18,39,39,30
527,0.13013245033112583,12,23,59,70,81,23,65,58,50,45,57,36,32
69,0.13013245033112583,10,57,44,38,44,54,46,50,40,47,64,67,61
1297,0.1293046357615894,10,16,16,40,17,15,31,26,29,14,40,17,41
1194,0.1291390728476821,9,25,31,37,39,25,37,31,24,24,51,51,56
98,0.12897350993377482,9,17,7,10,6,17,14,8,5,6,21,40,37
919,0.12864238410596027,14,42,22,29,21,44,35,27,19,30,53,42,48
575,0.12864238410596027,13,16,2,5,2,29,5,3,2,2,10,32,25
715,0.12847682119205298,13,8,4,24,5,8,6,6,4,6,12,9,26
489,0.12814569536423842,8,29,19,34,19,20,28,23,22,24,23,20,26
1098,0.12798013245033113,14,26,17,53,18,30,41,25,36,36,38,29,49
94,0.12798013245033113,9,31,36,62,32,32,42,35,27,28,46,55,42
109,0.12781456953642384,8,30,46,47,42,39,58,54,39,65,63,31,60
728,0.12764900662251655,6,31,46,63,45,30,44,51,52,60,53,34,35
765,0.1271523178807947,7,11,40,25,39,9,39,39,21,15,25,6,15
657,0.12682119205298012,8,24,15,30,15,28,28,20,16,18,51,36,45
1135,0.12665562913907286,8,34,33,46,29,37,37,36,28,28,49,34,34
1251,0.12665562913907286,13,13,15,44,25,15,30,16,23,20,16,10,29
1240,0.12665562913907286,9,35,84,91,100,57,63,103,131,98,67,74,63
829,0.12665562913907286,4,28,37,51,43,33,43,41,44,36,50,34,53
8,0.12632450331125827,8,26,55,49,48,26,39,37,39,35,70,30,53
414,0.12599337748344372,8,27,95,54,75,33,63,58,50,36,63,40,57
461,0.12582781456953643,10,15,29,51,32,14,33,26,27,21,18,11,22
292,0.1251655629139073,12,15,14,33,19,14,30,25,29,15,19,13,15
212,0.1251655629139073,8,21,15,39,17,29,37,26,20,28,29,32,41
332,0.125,6,33,15,32,16,38,26,17,15,14,46,46,36
542,0.12433774834437086,18,23,45,71,77,23,41,51,51,33,37,36,35
726,0.12433774834437086,13,28,120,71,111,57,73,84,113,121,64,66,64
925,0.12433774834437086,9,18,12,22,11,18,27,24,13,15,21,14,20
1270,0.12433774834437086,11,23,23,49,19,23,34,29,16,18,24,27,25
651,0.12417218543046357,8,44,33,43,32,46,45,34,32,40,44,48,48
1586,0.12417218543046357,9,18,29,49,52,22,43,28,64,31,31,13,44
922,0.12334437086092716,7,23,20,62,24,21,30,27,27,24,36,22,37
1001,0.12317880794701987,12,24,66,66,70,30,53,44,53,41,38,32,33
798,0.12317880794701987,8,20,30,39,47,21,29,32,31,23,24,18,27
720,0.1228476821192053,7,15,31,44,32,16,34,26,27,23,16,19,18
1041,0.12268211920529801,9,13,52,46,55,14,46,45,42,39,26,69,33
990,0.12268211920529801,11,29,42,39,51,30,44,43,40,37,42,67,56
1313,0.12251655629139073,12,9,27,30,23,8,27,23,19,13,24,7,24
482,0.12218543046357616,7,22,19,36,24,22,27,21,21,20,37,18,36
630,0.12185430463576159,4,13,4,21,6,14,14,7,5,6,20,17,25
375,0.12152317880794702,11,5,19,23,15,7,22,22,8,5,15,9,15
1232,0.12135761589403973,8,31,69,54,64,31,64,51,62,46,35,30,38
79,0.12135761589403973,6,6,6,19,8,12,14,9,9,5,22,19,23
1535,0.12135761589403973,12,22,41,38,37,23,41,37,33,27,35,26,43
1545,0.12119205298013246,11,34,89,66,107,42,80,108,128,87,52,59,63
1101,0.12086092715231789,8,10,4,24,4,8,8,5,3,4,9,46,22
204,0.1206953642384106,15,15,36,46,33,19,28,32,32,40,26,14,31
693,0.1206953642384106,7,19,135,56,135,18,66,104,134,99,33,30,18
324,0.11986754966887417,11,13,7,52,15,12,17,10,12,12,17,8,36
291,0.11970198675496689,14,27,55,47,52,28,50,37,39,39,34,36,34
